2026-04-29T02:36:20.539Z,worker_id=68356,session_id=sess_mojg1cq7_68356,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430154145-lyw6f6.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430154145-lyw6f6.json",reason="SIGNATURE_INVALID"
2026-04-29T02:36:51.476Z,worker_id=41920,session_id=sess_mojg20ln_41920,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430184702-iucno7.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430184702-iucno7.json",reason="SIGNATURE_INVALID"
2026-04-29T02:36:51.477Z,worker_id=41920,session_id=sess_mojg20ln_41920,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430184703-h9s3ht.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430184703-h9s3ht.json",reason="SIGNATURE_INVALID"
2026-04-29T02:36:51.479Z,worker_id=41920,session_id=sess_mojg20ln_41920,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430184705-jw2t01.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430184705-jw2t01.json",reason="SIGNATURE_INVALID"
2026-04-29T02:36:51.480Z,worker_id=41920,session_id=sess_mojg20ln_41920,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430184707-yu8tys.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430184707-yu8tys.json",reason="SIGNATURE_INVALID"
2026-04-29T02:37:22.466Z,worker_id=39720,session_id=sess_mojg2oii_39720,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430215392-ug2c48.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430215392-ug2c48.json",reason="SIGNATURE_INVALID"
2026-04-29T02:37:22.468Z,worker_id=39720,session_id=sess_mojg2oii_39720,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430215393-an0qq9.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430215393-an0qq9.json",reason="SIGNATURE_INVALID"
2026-04-29T02:37:22.470Z,worker_id=39720,session_id=sess_mojg2oii_39720,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430215394-1v5ea1.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430215394-1v5ea1.json",reason="SIGNATURE_INVALID"
2026-04-29T02:37:22.471Z,worker_id=39720,session_id=sess_mojg2oii_39720,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430215396-9ysyvi.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430215396-9ysyvi.json",reason="SIGNATURE_INVALID"
2026-04-29T02:37:53.287Z,worker_id=37392,session_id=sess_mojg3cao_37392,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430245942-by23wy.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430245942-by23wy.json",reason="SIGNATURE_INVALID"
